timestep,mkt_C_el,mkt_C_fuel,mkt_C_el1
7637,20,20,20
7638,41.28,20,41.28
7639,25.56,20,25.56
7640,21.95,20,21.95
7641,32.99,20,32.99
7642,31.03,20,31.03
7643,33.57,20,33.57
7644,33.69,20,33.69
7645,31.9,20,31.9
7646,28.01,20,28.01
7647,30.01,20,30.01
7648,44.94,20,44.94
7649,40.3,20,40.3
7650,21.77,20,21.77
7651,26.02,20,26.02
7652,26.73,20,26.73
7653,43.11,20,43.11
7654,32.79,20,32.79
7655,27.94,20,27.94
7656,31.42,20,31.42
7657,27.38,20,27.38
7658,13.92,20,13.92
7659,18.04,20,18.04
7660,14.99,20,14.99
7661,33.04,20,33.04
7662,28.42,20,28.42
7663,14.42,20,14.42
7664,32.61,20,32.61
7665,15.96,20,15.96
7666,33.08,20,33.08
7667,40,20,40
7668,14,20,14
7669,38.4,20,38.4
7670,29.36,20,29.36
7671,21.85,20,21.85
7672,28.08,20,28.08
7673,31.15,20,31.15
7674,25.35,20,25.35
7675,38.99,20,38.99
7676,26.85,20,26.85
7677,20.01,20,20.01
7678,29.47,20,29.47
7679,30.97,20,30.97
7680,25,20,25
7681,54.99,20,54.99
7682,42.07,20,42.07
7683,21.52,20,21.52
7684,38.23,20,38.23
7685,54.29,20,54.29
7686,54.97,20,54.97
7687,51.32,20,51.32
7688,24.42,20,24.42
7689,67.52,20,67.52
7690,30.6,20,30.6
7691,57.41,20,57.41
7692,16.08,20,16.08
7693,54.15,20,54.15
7694,53.79,20,53.79
7695,51.98,20,51.98
7696,64,20,64
7697,49.78,20,49.78
7698,52.43,20,52.43
7699,21.98,20,21.98
7700,53.4,20,53.4
7701,15.23,20,15.23
7702,56.25,20,56.25
7703,24.49,20,24.49
7704,35.2,20,35.2
7705,35.62,20,35.62
7706,57.02,20,57.02
7707,52.88,20,52.88
7708,54.76,20,54.76
7709,46.08,20,46.08
7710,55.5,20,55.5
7711,30.73,20,30.73
7712,26.66,20,26.66
7713,28.06,20,28.06
7714,43.3,20,43.3
7715,53.5,20,53.5
7716,63.3,20,63.3
7717,31.71,20,31.71
7718,29.77,20,29.77
7719,54.5,20,54.5
7720,56.47,20,56.47
7721,54.75,20,54.75
7722,54.99,20,54.99
7723,49.96,20,49.96
7724,29.21,20,29.21
7725,54.96,20,54.96
7726,52.76,20,52.76
7727,61.68,20,61.68
7728,28.09,20,28.09
7729,59.94,20,59.94
7730,57.78,20,57.78
7731,32.24,20,32.24
7732,30.33,20,30.33
7733,58.75,20,58.75
7734,50.5,20,50.5
7735,43.96,20,43.96
7736,52.98,20,52.98
7737,29.42,20,29.42
7738,33.01,20,33.01
7739,40.38,20,40.38
7740,53.05,20,53.05
7741,54.32,20,54.32
7742,52.26,20,52.26
7743,55.19,20,55.19
7744,29.65,20,29.65
7745,60,20,60
7746,54.41,20,54.41
7747,60.36,20,60.36
7748,59.45,20,59.45
7749,66.97,20,66.97
7750,47.26,20,47.26
7751,28.54,20,28.54
7752,31.11,20,31.11
7753,50.57,20,50.57
7754,52.06,20,52.06
7755,52.74,20,52.74
7756,58.34,20,58.34
7757,33.54,20,33.54
7758,30.74,20,30.74
7759,30.09,20,30.09
7760,48.5,20,48.5
7761,58.69,20,58.69
7762,30.33,20,30.33
7763,58.13,20,58.13
7764,44.75,20,44.75
7765,48.11,20,48.11
7766,41.95,20,41.95
7767,56.48,20,56.48
7768,49.97,20,49.97
7769,32.92,20,32.92
7770,32.51,20,32.51
7771,53.86,20,53.86
7772,31.4,20,31.4
7773,56.37,20,56.37
7774,46.85,20,46.85
7775,57.93,20,57.93
7776,61.47,20,61.47
7777,31.06,20,31.06
7778,43.97,20,43.97
7779,55.26,20,55.26
7780,53.3,20,53.3
7781,52.85,20,52.85
7782,51.49,20,51.49
7783,48.99,20,48.99
7784,30.82,20,30.82
7785,55.32,20,55.32
7786,32.05,20,32.05
7787,52.41,20,52.41
7788,53.94,20,53.94
7789,55.37,20,55.37
7790,31.42,20,31.42
7791,52.05,20,52.05
7792,30.3,20,30.3
7793,55.17,20,55.17
7794,35.15,20,35.15
7795,50.38,20,50.38
7796,30.63,20,30.63
7797,47.51,20,47.51
7798,39.44,20,39.44
7799,54.38,20,54.38
7800,32.16,20,32.16
7801,33.53,20,33.53
7802,30.57,20,30.57
7803,29.83,20,29.83
7804,31.45,20,31.45
7805,39.5,20,39.5
7806,31.06,20,31.06
7807,30.64,20,30.64
7808,31.07,20,31.07
7809,30.81,20,30.81
7810,32.63,20,32.63
7811,33.57,20,33.57
7812,40.2,20,40.2
7813,33.7,20,33.7
7814,30.27,20,30.27
7815,31.74,20,31.74
7816,35,20,35
7817,31.19,20,31.19
7818,40.96,20,40.96
7819,34.95,20,34.95
7820,33.21,20,33.21
7821,45.39,20,45.39
7822,42.54,20,42.54
7823,32.26,20,32.26
7824,38.71,20,38.71
7825,34.3,20,34.3
7826,28.87,20,28.87
7827,30.31,20,30.31
7828,26.21,20,26.21
7829,15.27,20,15.27
7830,32.1,20,32.1
7831,28.56,20,28.56
7832,30.4,20,30.4
7833,16.63,20,16.63
7834,26.32,20,26.32
7835,30.32,20,30.32
7836,28.39,20,28.39
7837,34.26,20,34.26
7838,15.27,20,15.27
7839,16,20,16
7840,26.03,20,26.03
7841,22.96,20,22.96
7842,28.23,20,28.23
7843,30.07,20,30.07
7844,21,20,21
7845,22.96,20,22.96
7846,26.44,20,26.44
7847,17.59,20,17.59
7848,15.68,20,15.68
7849,18.95,20,18.95
7850,14.28,20,14.28
7851,49,20,49
7852,12.26,20,12.26
7853,48.97,20,48.97
7854,49.49,20,49.49
7855,14.23,20,14.23
7856,49.95,20,49.95
7857,63.34,20,63.34
7858,50.32,20,50.32
7859,38.11,20,38.11
7860,51.51,20,51.51
7861,13.05,20,13.05
7862,50.07,20,50.07
7863,50.54,20,50.54
7864,44.54,20,44.54
7865,48.96,20,48.96
7866,33.58,20,33.58
7867,54.91,20,54.91
7868,30.79,20,30.79
7869,60.16,20,60.16
7870,48.5,20,48.5
7871,14.25,20,14.25
7872,51,20,51
7873,31.44,20,31.44
7874,57.29,20,57.29
7875,57.99,20,57.99
7876,53.99,20,53.99
7877,46.9,20,46.9
7878,28.74,20,28.74
7879,29.72,20,29.72
7880,54.33,20,54.33
7881,33.06,20,33.06
7882,57.72,20,57.72
7883,55.94,20,55.94
7884,40.97,20,40.97
7885,52.22,20,52.22
7886,55,20,55
7887,56.27,20,56.27
7888,47,20,47
7889,68.03,20,68.03
7890,29.1,20,29.1
7891,31.06,20,31.06
7892,56.03,20,56.03
7893,53.01,20,53.01
7894,54,20,54
7895,69.44,20,69.44
7896,30.31,20,30.31
7897,51.92,20,51.92
7898,49.94,20,49.94
7899,50.68,20,50.68
7900,45.95,20,45.95
7901,29.78,20,29.78
7902,30.34,20,30.34
7903,31.16,20,31.16
7904,52,20,52
7905,51.91,20,51.91
7906,28.48,20,28.48
7907,52.34,20,52.34
7908,31.05,20,31.05
7909,49.14,20,49.14
7910,54.49,20,54.49
7911,39.78,20,39.78
7912,34.06,20,34.06
7913,29.89,20,29.89
7914,50.67,20,50.67
7915,55.96,20,55.96
7916,56.42,20,56.42
7917,54.93,20,54.93
7918,29.25,20,29.25
7919,50.93,20,50.93
7920,33.05,20,33.05
7921,50.91,20,50.91
7922,31.22,20,31.22
7923,31.71,20,31.71
7924,53.87,20,53.87
7925,35.59,20,35.59
7926,29.47,20,29.47
7927,28.81,20,28.81
7928,50.42,20,50.42
7929,29.1,20,29.1
7930,53.48,20,53.48
7931,51.07,20,51.07
7932,54.91,20,54.91
7933,48.96,20,48.96
7934,33.61,20,33.61
7935,28.63,20,28.63
7936,51.58,20,51.58
7937,54.7,20,54.7
7938,29.5,20,29.5
7939,51.08,20,51.08
7940,28.86,20,28.86
7941,50.1,20,50.1
7942,53.3,20,53.3
7943,40.92,20,40.92
7944,52.95,20,52.95
7945,41.15,20,41.15
7946,40.95,20,40.95
7947,35.45,20,35.45
7948,35.44,20,35.44
7949,16.42,20,16.42
7950,31.17,20,31.17
7951,31.34,20,31.34
7952,22.55,20,22.55
7953,33.7,20,33.7
7954,14.43,20,14.43
7955,33.61,20,33.61
7956,40.97,20,40.97
7957,30.33,20,30.33
7958,15.15,20,15.15
7959,26.45,20,26.45
7960,33.79,20,33.79
7961,34.29,20,34.29
7962,33.33,20,33.33
7963,42.04,20,42.04
7964,33.88,20,33.88
7965,40.92,20,40.92
7966,39.53,20,39.53
7967,20.87,20,20.87
7968,24.19,20,24.19
7969,32.04,20,32.04
7970,35.37,20,35.37
7971,34.65,20,34.65
7972,32.69,20,32.69
7973,22.54,20,22.54
7974,31.41,20,31.41
7975,32.15,20,32.15
7976,32.64,20,32.64
7977,44.98,20,44.98
7978,32.17,20,32.17
7979,24.57,20,24.57
7980,23.34,20,23.34
7981,33.39,20,33.39
7982,24.59,20,24.59
7983,41.94,20,41.94
7984,32.04,20,32.04
7985,27.25,20,27.25
7986,23.57,20,23.57
7987,40,20,40
7988,31.86,20,31.86
7989,32.7,20,32.7
7990,24.59,20,24.59
7991,36.94,20,36.94
7992,29.61,20,29.61
7993,25.04,20,25.04
7994,31.02,20,31.02
7995,35.08,20,35.08
7996,35.06,20,35.06
7997,27.2,20,27.2
7998,38.07,20,38.07
7999,32.11,20,32.11
8000,22.23,20,22.23
8001,32.07,20,32.07
8002,32.31,20,32.31
8003,32.05,20,32.05
8004,25.04,20,25.04
8005,38.46,20,38.46
8006,27.48,20,27.48
8007,24.73,20,24.73
8008,32.01,20,32.01
8009,40.26,20,40.26
8010,33.59,20,33.59
8011,24.78,20,24.78
8012,24.72,20,24.72
8013,32.49,20,32.49
8014,34.29,20,34.29
8015,22.27,20,22.27
8016,29.98,20,29.98
8017,54.21,20,54.21
8018,50.09,20,50.09
8019,54.94,20,54.94
8020,20.79,20,20.79
8021,35.1,20,35.1
8022,49.1,20,49.1
8023,14.27,20,14.27
8024,48.04,20,48.04
8025,14.27,20,14.27
8026,14.88,20,14.88
8027,31.81,20,31.81
8028,48.94,20,48.94
8029,51.86,20,51.86
8030,33.87,20,33.87
8031,33.05,20,33.05
8032,20,20,20
8033,48,20,48
8034,26.21,20,26.21
8035,51.62,20,51.62
8036,52,20,52
8037,47.94,20,47.94
8038,44.96,20,44.96
8039,48.97,20,48.97
8040,49,20,49
8041,56.96,20,56.96
8042,32.55,20,32.55
8043,44.59,20,44.59
8044,63.36,20,63.36
8045,60.4,20,60.4
8046,31.6,20,31.6
8047,30.56,20,30.56
8048,57.76,20,57.76
8049,31.16,20,31.16
8050,64.42,20,64.42
8051,32.25,20,32.25
8052,77.52,20,77.52
8053,64.43,20,64.43
8054,64.83,20,64.83
8055,54.87,20,54.87
8056,61.84,20,61.84
8057,59.07,20,59.07
8058,60.09,20,60.09
8059,46.49,20,46.49
8060,29.84,20,29.84
8061,48.06,20,48.06
8062,58.08,20,58.08
8063,68.19,20,68.19
8064,36.95,20,36.95
8065,65.95,20,65.95
8066,31.47,20,31.47
8067,64.62,20,64.62
8068,62.3,20,62.3
8069,32.29,20,32.29
8070,65.66,20,65.66
8071,58.96,20,58.96
8072,36.65,20,36.65
8073,67.76,20,67.76
8074,49.01,20,49.01
8075,69.8,20,69.8
8076,82.87,20,82.87
8077,64.9,20,64.9
8078,63,20,63
8079,72.72,20,72.72
8080,31.67,20,31.67
8081,31.98,20,31.98
8082,64.55,20,64.55
8083,32.48,20,32.48
8084,50.6,20,50.6
8085,35.08,20,35.08
8086,46.31,20,46.31
8087,62.09,20,62.09
8088,69.91,20,69.91
8089,67.47,20,67.47
8090,33.5,20,33.5
8091,72.23,20,72.23
8092,36.18,20,36.18
8093,33.61,20,33.61
8094,35.87,20,35.87
8095,67.7,20,67.7
8096,45.41,20,45.41
8097,33.76,20,33.76
8098,64.67,20,64.67
8099,53.97,20,53.97
8100,87.97,20,87.97
8101,73.59,20,73.59
8102,60.87,20,60.87
8103,46.24,20,46.24
8104,34.06,20,34.06
8105,67.87,20,67.87
8106,64,20,64
8107,67.64,20,67.64
8108,65.83,20,65.83
8109,65.99,20,65.99
8110,67.7,20,67.7
8111,48.91,20,48.91
8112,36.51,20,36.51
8113,58.67,20,58.67
8114,35.07,20,35.07
8115,48.04,20,48.04
8116,68.99,20,68.99
8117,62.76,20,62.76
8118,35.06,20,35.06
8119,59.98,20,59.98
8120,36.54,20,36.54
8121,34.54,20,34.54
8122,37.26,20,37.26
8123,68.05,20,68.05
8124,66.39,20,66.39
8125,51.5,20,51.5
8126,35.06,20,35.06
8127,70.61,20,70.61
8128,57.5,20,57.5
8129,70.41,20,70.41
8130,34.46,20,34.46
8131,64.9,20,64.9
8132,44.09,20,44.09
8133,66.64,20,66.64
8134,69.77,20,69.77
8135,50.91,20,50.91
8136,64.39,20,64.39
8137,53.97,20,53.97
8138,32.79,20,32.79
8139,36.22,20,36.22
8140,48.91,20,48.91
8141,30.82,20,30.82
8142,33.51,20,33.51
8143,59.96,20,59.96
8144,46.03,20,46.03
8145,32.89,20,32.89
8146,35.27,20,35.27
8147,32.73,20,32.73
8148,32.6,20,32.6
8149,51.71,20,51.71
8150,44.99,20,44.99
8151,51.72,20,51.72
8152,50.43,20,50.43
8153,50.03,20,50.03
8154,50.48,20,50.48
8155,51.16,20,51.16
8156,32.86,20,32.86
8157,48.92,20,48.92
8158,31.9,20,31.9
8159,56.79,20,56.79
8160,32.49,20,32.49
8161,29.87,20,29.87
8162,33.09,20,33.09
8163,35.75,20,35.75
8164,29.77,20,29.77
8165,29.67,20,29.67
8166,30.37,20,30.37
8167,40.98,20,40.98
8168,30.79,20,30.79
8169,30.75,20,30.75
8170,29.3,20,29.3
8171,28,20,28
8172,32.07,20,32.07
8173,30.73,20,30.73
8174,31.35,20,31.35
8175,30.7,20,30.7
8176,28.05,20,28.05
8177,31.88,20,31.88
8178,28.08,20,28.08
8179,28.05,20,28.05
8180,26.15,20,26.15
8181,35.21,20,35.21
8182,36.03,20,36.03
8183,30.39,20,30.39
8184,29.55,20,29.55
8185,32.1,20,32.1
8186,21.85,20,21.85
8187,17.76,20,17.76
8188,21.25,20,21.25
8189,19.95,20,19.95
8190,47.99,20,47.99
8191,51.8,20,51.8
8192,47.98,20,47.98
8193,50.77,20,50.77
8194,32.69,20,32.69
8195,46.43,20,46.43
8196,57.05,20,57.05
8197,45,20,45
8198,47.98,20,47.98
8199,26.01,20,26.01
8200,61.36,20,61.36
8201,55.55,20,55.55
8202,49.91,20,49.91
8203,50.92,20,50.92
8204,48.94,20,48.94
8205,50.03,20,50.03
8206,50.73,20,50.73
8207,24.39,20,24.39
8208,40.01,20,40.01
8209,35,20,35
8210,62.57,20,62.57
8211,62.52,20,62.52
8212,38.09,20,38.09
8213,59.74,20,59.74
8214,30.72,20,30.72
8215,31.53,20,31.53
8216,32.41,20,32.41
8217,61.28,20,61.28
8218,74.69,20,74.69
8219,31.52,20,31.52
8220,57.92,20,57.92
8221,62.68,20,62.68
8222,60.06,20,60.06
8223,26.09,20,26.09
8224,44.96,20,44.96
8225,69.85,20,69.85
8226,67.41,20,67.41
8227,56.84,20,56.84
8228,49.94,20,49.94
8229,46.77,20,46.77
8230,32.23,20,32.23
8231,31.69,20,31.69
8232,62.16,20,62.16
8233,59.3,20,59.3
8234,42.83,20,42.83
8235,27.9,20,27.9
8236,32.42,20,32.42
8237,31.22,20,31.22
8238,32.94,20,32.94
8239,31.61,20,31.61
8240,27.09,20,27.09
8241,45.07,20,45.07
8242,45.61,20,45.61
8243,48.52,20,48.52
8244,34.92,20,34.92
8245,13.89,20,13.89
8246,22.73,20,22.73
8247,15.09,20,15.09
8248,29.75,20,29.75
8249,14.95,20,14.95
8250,40.9,20,40.9
8251,34.73,20,34.73
8252,47.99,20,47.99
8253,10.44,20,10.44
8254,44.81,20,44.81
8255,31.72,20,31.72
8256,25.87,20,25.87
8257,30.36,20,30.36
8258,22.95,20,22.95
8259,40.12,20,40.12
8260,13.4,20,13.4
8261,33.98,20,33.98
8262,39.38,20,39.38
8263,16.02,20,16.02
8264,34.18,20,34.18
8265,35.13,20,35.13
8266,34.45,20,34.45
8267,31.84,20,31.84
8268,36.6,20,36.6
8269,26.02,20,26.02
8270,26.58,20,26.58
8271,11.79,20,11.79
8272,35.19,20,35.19
8273,17.33,20,17.33
8274,38.57,20,38.57
8275,39.94,20,39.94
8276,35.28,20,35.28
8277,34.21,20,34.21
8278,34.72,20,34.72
8279,31.09,20,31.09
8280,15.3,20,15.3
8281,30.75,20,30.75
8282,16.21,20,16.21
8283,33.36,20,33.36
8284,13.88,20,13.88
8285,31.34,20,31.34
8286,33.97,20,33.97
8287,32.7,20,32.7
8288,32.66,20,32.66
8289,31.52,20,31.52
8290,34.92,20,34.92
8291,30.35,20,30.35
8292,36.32,20,36.32
8293,16.73,20,16.73
8294,33.99,20,33.99
8295,20.08,20,20.08
8296,44.95,20,44.95
8297,44.04,20,44.04
8298,35.16,20,35.16
8299,15.09,20,15.09
8300,33.47,20,33.47
8301,24.03,20,24.03
8302,28.45,20,28.45
8303,38.71,20,38.71
8304,25.14,20,25.14
8305,23.66,20,23.66
8306,39.28,20,39.28
8307,33.13,20,33.13
8308,33.18,20,33.18
8309,23.07,20,23.07
8310,51.54,20,51.54
8311,38.06,20,38.06
8312,50.95,20,50.95
8313,35.95,20,35.95
8314,36.91,20,36.91
8315,24.05,20,24.05
8316,35.77,20,35.77
8317,19.98,20,19.98
8318,35.92,20,35.92
8319,32.31,20,32.31
8320,30.37,20,30.37
8321,31.29,20,31.29
8322,44.99,20,44.99
8323,24.09,20,24.09
8324,37.35,20,37.35
8325,22.46,20,22.46
8326,14.08,20,14.08
8327,44.92,20,44.92
8328,27.86,20,27.86
8329,30.02,20,30.02
8330,31.16,20,31.16
8331,29.88,20,29.88
8332,29.46,20,29.46
8333,40.91,20,40.91
8334,31.01,20,31.01
8335,43.54,20,43.54
8336,44.68,20,44.68
8337,29.91,20,29.91
8338,30.8,20,30.8
8339,41.06,20,41.06
8340,35.18,20,35.18
8341,26.32,20,26.32
8342,31.94,20,31.94
8343,32.74,20,32.74
8344,38.09,20,38.09
8345,31.21,20,31.21
8346,29.24,20,29.24
8347,38.04,20,38.04
8348,29.72,20,29.72
8349,29.88,20,29.88
8350,29.03,20,29.03
8351,41.02,20,41.02
8352,44.09,20,44.09
8353,40.93,20,40.93
8354,33.95,20,33.95
8355,57.27,20,57.27
8356,22.22,20,22.22
8357,30.1,20,30.1
8358,44.04,20,44.04
8359,21.14,20,21.14
8360,54.51,20,54.51
8361,23.01,20,23.01
8362,38.02,20,38.02
8363,44.05,20,44.05
8364,47.46,20,47.46
8365,43.23,20,43.23
8366,43.38,20,43.38
8367,62.72,20,62.72
8368,21.01,20,21.01
8369,43.92,20,43.92
8370,21.9,20,21.9
8371,44.91,20,44.91
8372,30.08,20,30.08
8373,23.07,20,23.07
8374,65.33,20,65.33
8375,43.9,20,43.9
8376,49.96,20,49.96
8377,51.42,20,51.42
8378,52.62,20,52.62
8379,57.44,20,57.44
8380,60.99,20,60.99
8381,56.27,20,56.27
8382,48.05,20,48.05
8383,30.08,20,30.08
8384,52.44,20,52.44
8385,55.64,20,55.64
8386,32.01,20,32.01
8387,53.74,20,53.74
8388,54.87,20,54.87
8389,33.92,20,33.92
8390,54.75,20,54.75
8391,40.73,20,40.73
8392,31,20,31
8393,31.49,20,31.49
8394,54.09,20,54.09
8395,42.07,20,42.07
8396,31.3,20,31.3
8397,30.8,20,30.8
8398,55.96,20,55.96
8399,30.4,20,30.4
8400,55.96,20,55.96
8401,32.46,20,32.46
8402,30.98,20,30.98
8403,48.86,20,48.86
8404,26.5,20,26.5
8405,26.32,20,26.32
8406,46.25,20,46.25
8407,47.96,20,47.96
8408,28.63,20,28.63
8409,46.2,20,46.2
8410,51.41,20,51.41
8411,32.18,20,32.18
8412,28.98,20,28.98
8413,47.99,20,47.99
8414,48.19,20,48.19
8415,49.12,20,49.12
8416,25.68,20,25.68
8417,42.93,20,42.93
8418,44.69,20,44.69
8419,26.35,20,26.35
8420,46.45,20,46.45
8421,38,20,38
8422,27.85,20,27.85
8423,44.88,20,44.88
8424,44.42,20,44.42
8425,25,20,25
8426,32.16,20,32.16
8427,44,20,44
8428,30.67,20,30.67
8429,41.02,20,41.02
8430,45.4,20,45.4
8431,42.19,20,42.19
8432,23.12,20,23.12
8433,25.18,20,25.18
8434,32.64,20,32.64
8435,30.35,20,30.35
8436,38.58,20,38.58
8437,39.28,20,39.28
8438,32.14,20,32.14
8439,26.58,20,26.58
8440,22.2,20,22.2
8441,19.07,20,19.07
8442,15.16,20,15.16
8443,16.96,20,16.96
8444,16.34,20,16.34
8445,6.36,20,6.36
8446,40.2,20,40.2
8447,33.32,20,33.32
8448,32.18,20,32.18
8449,34,20,34
8450,32.44,20,32.44
8451,7.93,20,7.93
8452,0.05,20,0.05
8453,37.98,20,37.98
8454,23.26,20,23.26
8455,31.06,20,31.06
8456,0.07,20,0.07
8457,31.04,20,31.04
8458,23.94,20,23.94
8459,31.73,20,31.73
8460,4.02,20,4.02
8461,13.6,20,13.6
8462,0.02,20,0.02
8463,32.33,20,32.33
8464,32.11,20,32.11
8465,19.7,20,19.7
8466,9.57,20,9.57
8467,31.86,20,31.86
8468,29.23,20,29.23
8469,30.92,20,30.92
8470,30.85,20,30.85
8471,31.53,20,31.53
8472,35.07,20,35.07
8473,-3.97,20,-3.97
8474,14.34,20,14.34
8475,10.03,20,10.03
8476,11.64,20,11.64
8477,-0.09,20,-0.09
8478,7.75,20,7.75
8479,0.07,20,0.07
8480,9.95,20,9.95
8481,11.62,20,11.62
8482,9.63,20,9.63
8483,10.99,20,10.99
8484,4.07,20,4.07
8485,10.94,20,10.94
8486,10.75,20,10.75
8487,9.97,20,9.97
8488,-0.68,20,-0.68
8489,0.06,20,0.06
8490,11.78,20,11.78
8491,10.04,20,10.04
8492,17.07,20,17.07
8493,0.07,20,0.07
8494,-6.74,20,-6.74
8495,15.04,20,15.04
8496,-1.61,20,-1.61
8497,14.37,20,14.37
8498,16.9,20,16.9
8499,20.07,20,20.07
8500,12.43,20,12.43
8501,10.94,20,10.94
8502,9.65,20,9.65
8503,-19.93,20,-19.93
8504,9.49,20,9.49
8505,4.87,20,4.87
8506,6.1,20,6.1
8507,14.31,20,14.31
8508,5.02,20,5.02
8509,19.68,20,19.68
8510,5.7,20,5.7
8511,19.85,20,19.85
8512,7.13,20,7.13
8513,24.41,20,24.41
8514,2.51,20,2.51
8515,17.56,20,17.56
8516,14.28,20,14.28
8517,11.86,20,11.86
8518,2.67,20,2.67
8519,4.14,20,4.14
8520,18.05,20,18.05
8521,15.08,20,15.08
8522,17.74,20,17.74
8523,20.02,20,20.02
8524,21.49,20,21.49
8525,19,20,19
8526,26.92,20,26.92
8527,17.03,20,17.03
8528,17.8,20,17.8
8529,19.97,20,19.97
8530,-13.49,20,-13.49
8531,-0.05,20,-0.05
8532,27.4,20,27.4
8533,-12.18,20,-12.18
8534,-27.34,20,-27.34
8535,-30.85,20,-30.85
8536,-14.77,20,-14.77
8537,18.3,20,18.3
8538,-13.47,20,-13.47
8539,-0.09,20,-0.09
8540,14.37,20,14.37
8541,11.63,20,11.63
8542,15.91,20,15.91
8543,19.01,20,19.01
8544,14.8,20,14.8
8545,16.07,20,16.07
8546,39.81,20,39.81
8547,-0.96,20,-0.96
8548,14.52,20,14.52
8549,34.76,20,34.76
8550,-2.06,20,-2.06
8551,25.41,20,25.41
8552,-1.96,20,-1.96
8553,21.91,20,21.91
8554,20.01,20,20.01
8555,-1.9,20,-1.9
8556,-0.03,20,-0.03
8557,-1.95,20,-1.95
8558,20,20,20
8559,23.52,20,23.52
8560,9.71,20,9.71
8561,19.95,20,19.95
8562,14.36,20,14.36
8563,14.31,20,14.31
8564,29.52,20,29.52
8565,14.24,20,14.24
8566,24.97,20,24.97
8567,31.49,20,31.49
8568,25.42,20,25.42
8569,11.78,20,11.78
8570,14.48,20,14.48
8571,-1.49,20,-1.49
8572,-0.44,20,-0.44
8573,11.72,20,11.72
8574,15.03,20,15.03
8575,-1.95,20,-1.95
8576,7.21,20,7.21
8577,14.5,20,14.5
8578,11.47,20,11.47
8579,10.63,20,10.63
8580,11.75,20,11.75
8581,11.56,20,11.56
8582,-0.08,20,-0.08
8583,9.92,20,9.92
8584,20.93,20,20.93
8585,11.72,20,11.72
8586,13.09,20,13.09
8587,23.04,20,23.04
8588,9.44,20,9.44
8589,-2.04,20,-2.04
8590,-0.07,20,-0.07
8591,3.81,20,3.81
8592,19,20,19
8593,9.85,20,9.85
8594,-18.33,20,-18.33
8595,-16.59,20,-16.59
8596,27.09,20,27.09
8597,30.46,20,30.46
8598,25.62,20,25.62
8599,9.96,20,9.96
8600,6.91,20,6.91
8601,5.23,20,5.23
8602,4.51,20,4.51
8603,4.47,20,4.47
8604,14.59,20,14.59
8605,12.08,20,12.08
8606,11.84,20,11.84
8607,30.01,20,30.01
8608,3.27,20,3.27
8609,4.71,20,4.71
8610,13.3,20,13.3
8611,9.76,20,9.76
8612,2.51,20,2.51
8613,30.11,20,30.11
8614,26.1,20,26.1
8615,19.3,20,19.3
8616,29.67,20,29.67
8617,48.08,20,48.08
8618,42.97,20,42.97
8619,42.95,20,42.95
8620,32.81,20,32.81
8621,22.7,20,22.7
8622,32.27,20,32.27
8623,23.78,20,23.78
8624,21.9,20,21.9
8625,26.05,20,26.05
8626,28.28,20,28.28
8627,23.7,20,23.7
8628,41.76,20,41.76
8629,25,20,25
8630,31.81,20,31.81
8631,34.81,20,34.81
8632,35.97,20,35.97
8633,48.01,20,48.01
8634,31.44,20,31.44
8635,30,20,30
8636,27.23,20,27.23
8637,38.72,20,38.72
8638,33.32,20,33.32
8639,33.25,20,33.25
8640,39.91,20,39.91
8641,24.97,20,24.97
8642,17.79,20,17.79
8643,34.22,20,34.22
8644,21.91,20,21.91
8645,38.08,20,38.08
8646,28.79,20,28.79
8647,32.51,20,32.51
8648,34.63,20,34.63
8649,19.55,20,19.55
8650,30.29,20,30.29
8651,29.96,20,29.96
8652,23.64,20,23.64
8653,24.41,20,24.41
8654,29,20,29
8655,30.15,20,30.15
8656,32.57,20,32.57
8657,24.41,20,24.41
8658,31.95,20,31.95
8659,20.14,20,20.14
8660,14.51,20,14.51
8661,25.29,20,25.29
8662,33.43,20,33.43
8663,22.64,20,22.64
8664,30.06,20,30.06
8665,33.62,20,33.62
8666,15.84,20,15.84
8667,30.12,20,30.12
8668,33.51,20,33.51
8669,15.39,20,15.39
8670,21.06,20,21.06
8671,45.96,20,45.96
8672,45.55,20,45.55
8673,16.79,20,16.79
8674,33.93,20,33.93
8675,15.05,20,15.05
8676,41.07,20,41.07
8677,15.03,20,15.03
8678,37.79,20,37.79
8679,15.4,20,15.4
8680,38.96,20,38.96
8681,36.67,20,36.67
8682,47.94,20,47.94
8683,50.69,20,50.69
8684,16.16,20,16.16
8685,15.14,20,15.14
8686,34.92,20,34.92
8687,33.23,20,33.23
8688,38.94,20,38.94
8689,43.95,20,43.95
8690,23.09,20,23.09
8691,37.63,20,37.63
8692,60.12,20,60.12
8693,36.36,20,36.36
8694,31.89,20,31.89
8695,56.97,20,56.97
8696,24.66,20,24.66
8697,44.92,20,44.92
8698,19.01,20,19.01
8699,48.93,20,48.93
8700,45.17,20,45.17
8701,51.88,20,51.88
8702,26.09,20,26.09
8703,45,20,45
8704,46.92,20,46.92
8705,47.31,20,47.31
8706,19.03,20,19.03
8707,41.42,20,41.42
8708,23.04,20,23.04
8709,58.12,20,58.12
8710,40.59,20,40.59
8711,23,20,23
8712,41.98,20,41.98
8713,23.29,20,23.29
8714,24.08,20,24.08
8715,29.18,20,29.18
8716,26.44,20,26.44
8717,24.66,20,24.66
